,Faraday depth,Real FDF,Imag FDF,Abs FDF,chi FDF
11786,178.65893294664738,0.0,0.0,0.0,0.0
11787,178.7589379468975,0.0,0.0,0.0,0.0
11788,178.8589429471474,0.0,0.0,0.0,0.0
11789,178.95894794739752,0.0,0.0,0.0,0.0
11790,179.0589529476474,0.0,0.0,0.0,0.0
11791,179.15895794789753,0.0,0.0,0.0,0.0
11792,179.25896294814743,0.0,0.0,0.0,0.0
11793,179.35896794839755,0.0,0.0,0.0,0.0
11794,179.45897294864744,0.0,0.0,0.0,0.0
11795,179.55897794889756,0.0,0.0,0.0,0.0
11796,179.65898294914746,0.0,0.0,0.0,0.0
11797,179.75898794939758,0.0,0.0,0.0,0.0
11798,179.85899294964747,0.0,0.0,0.0,0.0
11799,179.9589979498976,0.0,0.0,0.0,0.0
11800,180.0590029501475,0.0,0.0,0.0,0.0
11801,180.1590079503976,0.0,0.0,0.0,0.0
11802,180.2590129506475,0.0,0.0,0.0,0.0
11803,180.35901795089762,0.0,0.0,0.0,0.0
11804,180.45902295114774,0.0,0.0,0.0,0.0
11805,180.55902795139764,0.0,0.0,0.0,0.0
11806,180.65903295164776,0.0,0.0,0.0,0.0
11807,180.75903795189765,0.0,0.0,0.0,0.0
11808,180.85904295214777,0.0,0.0,0.0,0.0
11809,180.95904795239767,0.0,0.0,0.0,0.0
11810,181.0590529526478,0.0,0.0,0.0,0.0
11811,181.15905795289768,0.0,0.0,0.0,0.0
11812,181.2590629531478,0.0,0.0,0.0,0.0
11813,181.3590679533977,0.0,0.0,0.0,0.0
11814,181.45907295364782,0.0,0.0,0.0,0.0
11815,181.5590779538977,0.0,0.0,0.0,0.0
11816,181.65908295414783,0.0,0.0,0.0,0.0
11817,181.75908795439773,0.0,0.0,0.0,0.0
11818,181.85909295464785,0.0,0.0,0.0,0.0
11819,181.95909795489774,0.0,0.0,0.0,0.0
11820,182.05910295514786,0.0,0.0,0.0,0.0
11821,182.15910795539776,0.0,0.0,0.0,0.0
11822,182.25911295564788,0.0,0.0,0.0,0.0
11823,182.35911795589777,0.0,0.0,0.0,0.0
11824,182.4591229561479,0.0,0.0,0.0,0.0
11825,182.5591279563978,0.0,0.0,0.0,0.0
11826,182.6591329566479,0.0,0.0,0.0,0.0
11827,182.75913795689803,0.0,0.0,0.0,0.0
11828,182.85914295714792,0.0,0.0,0.0,0.0
11829,182.95914795739805,0.0,0.0,0.0,0.0
11830,183.05915295764794,0.0,0.0,0.0,0.0
11831,183.15915795789806,0.0,0.0,0.0,0.0
11832,183.25916295814795,0.0,0.0,0.0,0.0
11833,183.35916795839807,0.0,0.0,0.0,0.0
11834,183.45917295864797,0.0,0.0,0.0,0.0
11835,183.5591779588981,0.0,0.0,0.0,0.0
11836,183.65918295914798,0.0,0.0,0.0,0.0
11837,183.7591879593981,0.0,0.0,0.0,0.0
11838,183.859192959648,0.0,0.0,0.0,0.0
11839,183.95919795989812,0.0,0.0,0.0,0.0
11840,184.059202960148,0.0,0.0,0.0,0.0
11841,184.15920796039813,0.0,0.0,0.0,0.0
11842,184.25921296064803,0.0,0.0,0.0,0.0
11843,184.35921796089815,0.0,0.0,0.0,0.0
11844,184.45922296114804,0.0,0.0,0.0,0.0
11845,184.55922796139816,0.0,0.0,0.0,0.0
11846,184.65923296164806,0.0,0.0,0.0,0.0
11847,184.75923796189818,0.0,0.0,0.0,0.0
11848,184.8592429621483,0.0,0.0,0.0,0.0
11849,184.9592479623982,0.0,0.0,0.0,0.0
11850,185.05925296264832,0.0,0.0,0.0,0.0
11851,185.1592579628982,0.0,0.0,0.0,0.0
11852,185.25926296314833,0.0,0.0,0.0,0.0
11853,185.35926796339822,0.0,0.0,0.0,0.0
11854,185.45927296364835,0.0,0.0,0.0,0.0
11855,185.55927796389824,0.0,0.0,0.0,0.0
11856,185.65928296414836,0.0,0.0,0.0,0.0
11857,185.75928796439825,0.0,0.0,0.0,0.0
11858,185.85929296464838,0.0,0.0,0.0,0.0
11859,185.95929796489827,0.0,0.0,0.0,0.0
11860,186.0593029651484,0.0,0.0,0.0,0.0
11861,186.15930796539828,0.0,0.0,0.0,0.0
11862,186.2593129656484,0.0,0.0,0.0,0.0
11863,186.3593179658983,0.0,0.0,0.0,0.0
11864,186.45932296614842,0.0,0.0,0.0,0.0
11865,186.5593279663983,0.0,0.0,0.0,0.0
11866,186.65933296664844,0.0,0.0,0.0,0.0
11867,186.75933796689833,0.0,0.0,0.0,0.0
11868,186.85934296714845,0.0,0.0,0.0,0.0
11869,186.95934796739834,0.0,0.0,0.0,0.0
11870,187.05935296764846,0.0,0.0,0.0,0.0
11871,187.1593579678986,0.0,0.0,0.0,0.0
11872,187.25936296814848,0.0,0.0,0.0,0.0
11873,187.3593679683986,0.0,0.0,0.0,0.0
11874,187.4593729686485,0.0,0.0,0.0,0.0
11875,187.55937796889862,0.0,0.0,0.0,0.0
11876,187.6593829691485,0.0,0.0,0.0,0.0
11877,187.75938796939863,0.0,0.0,0.0,0.0
11878,187.85939296964852,0.0,0.0,0.0,0.0
11879,187.95939796989865,0.0,0.0,0.0,0.0
11880,188.05940297014854,0.0,0.0,0.0,0.0
11881,188.15940797039866,0.0,0.0,0.0,0.0
11882,188.25941297064855,0.0,0.0,0.0,0.0
11883,188.35941797089868,0.0,0.0,0.0,0.0
11884,188.45942297114857,0.0,0.0,0.0,0.0
11885,188.5594279713987,0.0,0.0,0.0,0.0
11886,188.65943297164858,0.0,0.0,0.0,0.0
11887,188.7594379718987,0.0,0.0,0.0,0.0
11888,188.8594429721486,0.0,0.0,0.0,0.0
11889,188.95944797239872,0.0,0.0,0.0,0.0
11890,189.05945297264861,0.0,0.0,0.0,0.0
11891,189.15945797289874,0.0,0.0,0.0,0.0
11892,189.25946297314863,0.0,0.0,0.0,0.0
11893,189.35946797339875,0.0,0.0,0.0,0.0
11894,189.45947297364887,0.0,0.0,0.0,0.0
11895,189.55947797389877,0.0,0.0,0.0,0.0
11896,189.6594829741489,0.0,0.0,0.0,0.0
11897,189.75948797439878,0.0,0.0,0.0,0.0
11898,189.8594929746489,0.0,0.0,0.0,0.0
11899,189.9594979748988,0.0,0.0,0.0,0.0
11900,190.05950297514892,0.0,0.0,0.0,0.0
11901,190.1595079753988,0.0,0.0,0.0,0.0
11902,190.25951297564893,0.0,0.0,0.0,0.0
11903,190.35951797589883,0.0,0.0,0.0,0.0
11904,190.45952297614895,0.0,0.0,0.0,0.0
11905,190.55952797639884,0.0,0.0,0.0,0.0
11906,190.65953297664896,0.0,0.0,0.0,0.0
11907,190.75953797689886,0.0,0.0,0.0,0.0
11908,190.85954297714898,0.0,0.0,0.0,0.0
11909,190.95954797739887,0.0,0.0,0.0,0.0
11910,191.059552977649,0.0,0.0,0.0,0.0
11911,191.15955797789888,0.0,0.0,0.0,0.0
11912,191.259562978149,0.0,0.0,0.0,0.0
11913,191.3595679783989,0.0,0.0,0.0,0.0
11914,191.45957297864902,0.0,0.0,0.0,0.0
11915,191.55957797889891,0.0,0.0,0.0,0.0
11916,191.65958297914904,0.0,0.0,0.0,0.0
11917,191.75958797939916,0.0,0.0,0.0,0.0
11918,191.85959297964905,0.0,0.0,0.0,0.0
11919,191.95959797989917,0.0,0.0,0.0,0.0
11920,192.05960298014907,0.0,0.0,0.0,0.0
11921,192.1596079803992,0.0,0.0,0.0,0.0
11922,192.25961298064908,0.0,0.0,0.0,0.0
11923,192.3596179808992,0.0,0.0,0.0,0.0
11924,192.4596229811491,0.0,0.0,0.0,0.0
11925,192.55962798139922,0.0,0.0,0.0,0.0
11926,192.6596329816491,0.0,0.0,0.0,0.0
11927,192.75963798189923,0.0,0.0,0.0,0.0
11928,192.85964298214913,0.0,0.0,0.0,0.0
11929,192.95964798239925,0.0,0.0,0.0,0.0
11930,193.05965298264914,0.0,0.0,0.0,0.0
11931,193.15965798289926,0.0,0.0,0.0,0.0
11932,193.25966298314916,0.0,0.0,0.0,0.0
11933,193.35966798339928,0.0,0.0,0.0,0.0
11934,193.45967298364917,0.0,0.0,0.0,0.0
11935,193.5596779838993,0.0,0.0,0.0,0.0
11936,193.65968298414919,0.0,0.0,0.0,0.0
11937,193.7596879843993,0.0,0.0,0.0,0.0
11938,193.8596929846492,0.0,0.0,0.0,0.0
11939,193.95969798489932,0.0,0.0,0.0,0.0
11940,194.05970298514944,0.0,0.0,0.0,0.0
11941,194.15970798539934,0.0,0.0,0.0,0.0
11942,194.25971298564946,0.0,0.0,0.0,0.0
11943,194.35971798589935,0.0,0.0,0.0,0.0
11944,194.45972298614947,0.0,0.0,0.0,0.0
11945,194.55972798639937,0.0,0.0,0.0,0.0
11946,194.6597329866495,0.0,0.0,0.0,0.0
11947,194.75973798689938,0.0,0.0,0.0,0.0
11948,194.8597429871495,0.0,0.0,0.0,0.0
11949,194.9597479873994,0.0,0.0,0.0,0.0
11950,195.05975298764952,0.0,0.0,0.0,0.0
11951,195.1597579878994,0.0,0.0,0.0,0.0
11952,195.25976298814953,0.0,0.0,0.0,0.0
11953,195.35976798839943,0.0,0.0,0.0,0.0
11954,195.45977298864955,0.0,0.0,0.0,0.0
11955,195.55977798889944,0.0,0.0,0.0,0.0
11956,195.65978298914956,0.0,0.0,0.0,0.0
11957,195.75978798939946,0.0,0.0,0.0,0.0
11958,195.85979298964958,0.0,0.0,0.0,0.0
11959,195.95979798989947,0.0,0.0,0.0,0.0
11960,196.0598029901496,0.0,0.0,0.0,0.0
11961,196.1598079903997,0.0,0.0,0.0,0.0
11962,196.2598129906496,0.0,0.0,0.0,0.0
11963,196.35981799089973,0.0,0.0,0.0,0.0
11964,196.45982299114962,0.0,0.0,0.0,0.0
11965,196.55982799139974,0.0,0.0,0.0,0.0
11966,196.65983299164964,0.0,0.0,0.0,0.0
11967,196.75983799189976,0.0,0.0,0.0,0.0
11968,196.85984299214965,0.0,0.0,0.0,0.0
11969,196.95984799239977,0.0,0.0,0.0,0.0
11970,197.05985299264967,0.0,0.0,0.0,0.0
11971,197.1598579928998,0.0,0.0,0.0,0.0
11972,197.25986299314968,0.0,0.0,0.0,0.0
11973,197.3598679933998,0.0,0.0,0.0,0.0
11974,197.4598729936497,0.0,0.0,0.0,0.0
11975,197.55987799389982,0.0,0.0,0.0,0.0
11976,197.6598829941497,0.0,0.0,0.0,0.0
11977,197.75988799439983,0.0,0.0,0.0,0.0
11978,197.85989299464973,0.0,0.0,0.0,0.0
11979,197.95989799489985,0.0,0.0,0.0,0.0
11980,198.05990299514974,0.0,0.0,0.0,0.0
11981,198.15990799539986,0.0,0.0,0.0,0.0
11982,198.25991299564976,0.0,0.0,0.0,0.0
11983,198.35991799589988,0.0,0.0,0.0,0.0
11984,198.45992299615,0.0,0.0,0.0,0.0
11985,198.5599279963999,0.0,0.0,0.0,0.0
11986,198.65993299665,0.0,0.0,0.0,0.0
11987,198.7599379968999,0.0,0.0,0.0,0.0
11988,198.85994299715003,0.0,0.0,0.0,0.0
11989,198.95994799739992,0.0,0.0,0.0,0.0
11990,199.05995299765004,0.0,0.0,0.0,0.0
11991,199.15995799789994,0.0,0.0,0.0,0.0
11992,199.25996299815006,0.0,0.0,0.0,0.0
11993,199.35996799839995,0.0,0.0,0.0,0.0
11994,199.45997299865007,0.0,0.0,0.0,0.0
11995,199.55997799889997,0.0,0.0,0.0,0.0
11996,199.6599829991501,0.0,0.0,0.0,0.0
11997,199.75998799939998,0.0,0.0,0.0,0.0
11998,199.8599929996501,0.0,0.0,0.0,0.0
11999,199.9599979999,0.0,0.0,0.0,0.0
12000,200.06000300015012,0.0,0.0,0.0,0.0
12001,200.1600080004,0.0,0.0,0.0,0.0
12002,200.26001300065013,0.0,0.0,0.0,0.0
12003,200.36001800090003,0.0,0.0,0.0,0.0
12004,200.46002300115015,0.0,0.0,0.0,0.0
12005,200.56002800140004,0.0,0.0,0.0,0.0
12006,200.66003300165016,0.0,0.0,0.0,0.0
12007,200.76003800190028,0.0,0.0,0.0,0.0
12008,200.86004300215018,0.0,0.0,0.0,0.0
12009,200.9600480024003,0.0,0.0,0.0,0.0
12010,201.0600530026502,0.0,0.0,0.0,0.0
12011,201.1600580029003,0.0,0.0,0.0,0.0
12012,201.2600630031502,0.0,0.0,0.0,0.0
12013,201.36006800340033,0.0,0.0,0.0,0.0
12014,201.46007300365022,0.0,0.0,0.0,0.0
12015,201.56007800390034,0.0,0.0,0.0,0.0
12016,201.66008300415024,0.0,0.0,0.0,0.0
12017,201.76008800440036,0.0,0.0,0.0,0.0
12018,201.86009300465025,0.0,0.0,0.0,0.0
12019,201.96009800490037,0.0,0.0,0.0,0.0
12020,202.06010300515027,0.0,0.0,0.0,0.0
12021,202.1601080054004,0.0,0.0,0.0,0.0
12022,202.26011300565028,0.0,0.0,0.0,0.0
12023,202.3601180059004,0.0,0.0,0.0,0.0
12024,202.4601230061503,0.0,0.0,0.0,0.0
12025,202.56012800640042,0.0,0.0,0.0,0.0
12026,202.6601330066503,0.0,0.0,0.0,0.0
12027,202.76013800690043,0.0,0.0,0.0,0.0
12028,202.86014300715033,0.0,0.0,0.0,0.0
12029,202.96014800740045,0.0,0.0,0.0,0.0
12030,203.06015300765057,0.0,0.0,0.0,0.0
12031,203.16015800790046,0.0,0.0,0.0,0.0
12032,203.26016300815058,0.0,0.0,0.0,0.0
12033,203.36016800840048,0.0,0.0,0.0,0.0
12034,203.4601730086506,0.0,0.0,0.0,0.0
12035,203.5601780089005,0.0,0.0,0.0,0.0
12036,203.66018300915061,0.0,0.0,0.0,0.0
12037,203.7601880094005,0.0,0.0,0.0,0.0
12038,203.86019300965063,0.0,0.0,0.0,0.0
12039,203.96019800990052,0.0,0.0,0.0,0.0
12040,204.06020301015064,0.0,0.0,0.0,0.0
12041,204.16020801040054,0.0,0.0,0.0,0.0
12042,204.26021301065066,0.0,0.0,0.0,0.0
12043,204.36021801090055,0.0,0.0,0.0,0.0
12044,204.46022301115067,0.0,0.0,0.0,0.0
12045,204.56022801140057,0.0,0.0,0.0,0.0
12046,204.6602330116507,0.0,0.0,0.0,0.0
12047,204.76023801190058,0.0,0.0,0.0,0.0
12048,204.8602430121507,0.0,0.0,0.0,0.0
12049,204.9602480124006,0.0,0.0,0.0,0.0
12050,205.06025301265072,0.0,0.0,0.0,0.0
12051,205.1602580129006,0.0,0.0,0.0,0.0
12052,205.26026301315073,0.0,0.0,0.0,0.0
12053,205.36026801340086,0.0,0.0,0.0,0.0
12054,205.46027301365075,0.0,0.0,0.0,0.0
12055,205.56027801390087,0.0,0.0,0.0,0.0
12056,205.66028301415076,0.0,0.0,0.0,0.0
12057,205.76028801440089,0.0,0.0,0.0,0.0
12058,205.86029301465078,0.0,0.0,0.0,0.0
12059,205.9602980149009,0.0,0.0,0.0,0.0
12060,206.0603030151508,0.0,0.0,0.0,0.0
12061,206.16030801540091,0.0,0.0,0.0,0.0
12062,206.2603130156508,0.0,0.0,0.0,0.0
12063,206.36031801590093,0.0,0.0,0.0,0.0
12064,206.46032301615082,0.0,0.0,0.0,0.0
12065,206.56032801640094,0.0,0.0,0.0,0.0
12066,206.66033301665084,0.0,0.0,0.0,0.0
12067,206.76033801690096,0.0,0.0,0.0,0.0
12068,206.86034301715085,0.0,0.0,0.0,0.0
12069,206.96034801740097,0.0,0.0,0.0,0.0
12070,207.06035301765087,0.0,0.0,0.0,0.0
12071,207.160358017901,0.0,0.0,0.0,0.0
12072,207.26036301815088,0.0,0.0,0.0,0.0
12073,207.360368018401,0.0,0.0,0.0,0.0
12074,207.46037301865113,0.0,0.0,0.0,0.0
12075,207.56037801890102,0.0,0.0,0.0,0.0
12076,207.66038301915114,0.0,0.0,0.0,0.0
12077,207.76038801940103,0.0,0.0,0.0,0.0
12078,207.86039301965116,0.0,0.0,0.0,0.0
12079,207.96039801990105,0.0,0.0,0.0,0.0
12080,208.06040302015117,0.0,0.0,0.0,0.0
12081,208.16040802040106,0.0,0.0,0.0,0.0
12082,208.26041302065119,0.0,0.0,0.0,0.0
12083,208.36041802090108,0.0,0.0,0.0,0.0
12084,208.4604230211512,0.0,0.0,0.0,0.0
12085,208.5604280214011,0.0,0.0,0.0,0.0
12086,208.66043302165122,0.0,0.0,0.0,0.0
12087,208.7604380219011,0.0,0.0,0.0,0.0
12088,208.86044302215123,0.0,0.0,0.0,0.0
12089,208.96044802240112,0.0,0.0,0.0,0.0
12090,209.06045302265125,0.0,0.0,0.0,0.0
12091,209.16045802290114,0.0,0.0,0.0,0.0
12092,209.26046302315126,0.0,0.0,0.0,0.0
12093,209.36046802340115,0.0,0.0,0.0,0.0
12094,209.46047302365128,0.0,0.0,0.0,0.0
12095,209.56047802390117,0.0,0.0,0.0,0.0
12096,209.6604830241513,0.0,0.0,0.0,0.0
12097,209.7604880244014,0.0,0.0,0.0,0.0
12098,209.8604930246513,0.0,0.0,0.0,0.0
12099,209.96049802490143,0.0,0.0,0.0,0.0
12100,210.06050302515132,0.0,0.0,0.0,0.0
12101,210.16050802540144,0.0,0.0,0.0,0.0
12102,210.26051302565133,0.0,0.0,0.0,0.0
12103,210.36051802590146,0.0,0.0,0.0,0.0
12104,210.46052302615135,0.0,0.0,0.0,0.0
12105,210.56052802640147,0.0,0.0,0.0,0.0
12106,210.66053302665136,0.0,0.0,0.0,0.0
12107,210.7605380269015,0.0,0.0,0.0,0.0
12108,210.86054302715138,0.0,0.0,0.0,0.0
12109,210.9605480274015,0.0,0.0,0.0,0.0
12110,211.0605530276514,0.0,0.0,0.0,0.0
12111,211.16055802790152,0.0,0.0,0.0,0.0
12112,211.2605630281514,0.0,0.0,0.0,0.0
12113,211.36056802840153,0.0,0.0,0.0,0.0
12114,211.46057302865142,0.0,0.0,0.0,0.0
12115,211.56057802890155,0.0,0.0,0.0,0.0
12116,211.66058302915144,0.0,0.0,0.0,0.0
12117,211.76058802940156,0.0,0.0,0.0,0.0
12118,211.86059302965145,0.0,0.0,0.0,0.0
12119,211.96059802990158,0.0,0.0,0.0,0.0
12120,212.0606030301517,0.0,0.0,0.0,0.0
12121,212.1606080304016,0.0,0.0,0.0,0.0
12122,212.2606130306517,0.0,0.0,0.0,0.0
12123,212.3606180309016,0.0,0.0,0.0,0.0
12124,212.46062303115173,0.0,0.0,0.0,0.0
12125,212.56062803140162,0.0,0.0,0.0,0.0
12126,212.66063303165174,0.0,0.0,0.0,0.0
12127,212.76063803190164,0.0,0.0,0.0,0.0
12128,212.86064303215176,0.0,0.0,0.0,0.0
12129,212.96064803240165,0.0,0.0,0.0,0.0
12130,213.06065303265177,0.0,0.0,0.0,0.0
12131,213.16065803290167,0.0,0.0,0.0,0.0
12132,213.2606630331518,0.0,0.0,0.0,0.0
12133,213.36066803340168,0.0,0.0,0.0,0.0
12134,213.4606730336518,0.0,0.0,0.0,0.0
12135,213.5606780339017,0.0,0.0,0.0,0.0
12136,213.66068303415182,0.0,0.0,0.0,0.0
12137,213.7606880344017,0.0,0.0,0.0,0.0
12138,213.86069303465183,0.0,0.0,0.0,0.0
12139,213.96069803490172,0.0,0.0,0.0,0.0
12140,214.06070303515185,0.0,0.0,0.0,0.0
12141,214.16070803540174,0.0,0.0,0.0,0.0
12142,214.26071303565186,0.0,0.0,0.0,0.0
12143,214.36071803590198,0.0,0.0,0.0,0.0
12144,214.46072303615188,0.0,0.0,0.0,0.0
12145,214.560728036402,0.0,0.0,0.0,0.0
12146,214.6607330366519,0.0,0.0,0.0,0.0
12147,214.760738036902,0.0,0.0,0.0,0.0
12148,214.8607430371519,0.0,0.0,0.0,0.0
12149,214.96074803740203,0.0,0.0,0.0,0.0
12150,215.06075303765192,0.0,0.0,0.0,0.0
12151,215.16075803790204,0.0,0.0,0.0,0.0
12152,215.26076303815194,0.0,0.0,0.0,0.0
12153,215.36076803840206,0.0,0.0,0.0,0.0
12154,215.46077303865195,0.0,0.0,0.0,0.0
12155,215.56077803890207,0.0,0.0,0.0,0.0
12156,215.66078303915197,0.0,0.0,0.0,0.0
12157,215.7607880394021,0.0,0.0,0.0,0.0
12158,215.86079303965198,0.0,0.0,0.0,0.0
12159,215.9607980399021,0.0,0.0,0.0,0.0
12160,216.060803040152,0.0,0.0,0.0,0.0
12161,216.16080804040212,0.0,0.0,0.0,0.0
12162,216.260813040652,0.0,0.0,0.0,0.0
12163,216.36081804090213,0.0,0.0,0.0,0.0
12164,216.46082304115225,0.0,0.0,0.0,0.0
12165,216.56082804140215,0.0,0.0,0.0,0.0
12166,216.66083304165227,0.0,0.0,0.0,0.0
12167,216.76083804190216,0.0,0.0,0.0,0.0
12168,216.86084304215228,0.0,0.0,0.0,0.0
12169,216.96084804240218,0.0,0.0,0.0,0.0
12170,217.0608530426523,0.0,0.0,0.0,0.0
12171,217.1608580429022,0.0,0.0,0.0,0.0
12172,217.2608630431523,0.0,0.0,0.0,0.0
12173,217.3608680434022,0.0,0.0,0.0,0.0
12174,217.46087304365233,0.0,0.0,0.0,0.0
12175,217.56087804390222,0.0,0.0,0.0,0.0
12176,217.66088304415234,0.0,0.0,0.0,0.0
12177,217.76088804440224,0.0,0.0,0.0,0.0
12178,217.86089304465236,0.0,0.0,0.0,0.0
12179,217.96089804490225,0.0,0.0,0.0,0.0
12180,218.06090304515237,0.0,0.0,0.0,0.0
12181,218.16090804540227,0.0,0.0,0.0,0.0
12182,218.2609130456524,0.0,0.0,0.0,0.0
12183,218.36091804590228,0.0,0.0,0.0,0.0
12184,218.4609230461524,0.0,0.0,0.0,0.0
12185,218.5609280464023,0.0,0.0,0.0,0.0
12186,218.66093304665242,0.0,0.0,0.0,0.0
12187,218.76093804690254,0.0,0.0,0.0,0.0
12188,218.86094304715243,0.0,0.0,0.0,0.0
12189,218.96094804740255,0.0,0.0,0.0,0.0
12190,219.06095304765245,0.0,0.0,0.0,0.0
12191,219.16095804790257,0.0,0.0,0.0,0.0
12192,219.26096304815246,0.0,0.0,0.0,0.0
12193,219.36096804840258,0.0,0.0,0.0,0.0
12194,219.46097304865248,0.0,0.0,0.0,0.0
12195,219.5609780489026,0.0,0.0,0.0,0.0
12196,219.6609830491525,0.0,0.0,0.0,0.0
12197,219.7609880494026,0.0,0.0,0.0,0.0
12198,219.8609930496525,0.0,0.0,0.0,0.0
12199,219.96099804990263,0.0,0.0,0.0,0.0
12200,220.06100305015252,0.0,0.0,0.0,0.0
12201,220.16100805040264,0.0,0.0,0.0,0.0
12202,220.26101305065254,0.0,0.0,0.0,0.0
12203,220.36101805090266,0.0,0.0,0.0,0.0
12204,220.46102305115255,0.0,0.0,0.0,0.0
12205,220.56102805140267,0.0,0.0,0.0,0.0
12206,220.66103305165257,0.0,0.0,0.0,0.0
12207,220.7610380519027,0.0,0.0,0.0,0.0
12208,220.86104305215258,0.0,0.0,0.0,0.0
12209,220.9610480524027,0.0,0.0,0.0,0.0
12210,221.06105305265282,0.0,0.0,0.0,0.0
12211,221.16105805290272,0.0,0.0,0.0,0.0
12212,221.26106305315284,0.0,0.0,0.0,0.0
12213,221.36106805340273,0.0,0.0,0.0,0.0
12214,221.46107305365285,0.0,0.0,0.0,0.0
12215,221.56107805390275,0.0,0.0,0.0,0.0
12216,221.66108305415287,0.0,0.0,0.0,0.0
12217,221.76108805440276,0.0,0.0,0.0,0.0
12218,221.86109305465288,0.0,0.0,0.0,0.0
12219,221.96109805490278,0.0,0.0,0.0,0.0
12220,222.0611030551529,0.0,0.0,0.0,0.0
12221,222.1611080554028,0.0,0.0,0.0,0.0
12222,222.2611130556529,0.0,0.0,0.0,0.0
12223,222.3611180559028,0.0,0.0,0.0,0.0
12224,222.46112305615293,0.0,0.0,0.0,0.0
12225,222.56112805640282,0.0,0.0,0.0,0.0
12226,222.66113305665294,0.0,0.0,0.0,0.0
12227,222.76113805690284,0.0,0.0,0.0,0.0
12228,222.86114305715296,0.0,0.0,0.0,0.0
12229,222.96114805740285,0.0,0.0,0.0,0.0
12230,223.06115305765297,0.0,0.0,0.0,0.0
12231,223.16115805790287,0.0,0.0,0.0,0.0
12232,223.261163058153,0.0,0.0,0.0,0.0
12233,223.3611680584031,0.0,0.0,0.0,0.0
12234,223.461173058653,0.0,0.0,0.0,0.0
12235,223.56117805890312,0.0,0.0,0.0,0.0
12236,223.66118305915302,0.0,0.0,0.0,0.0
12237,223.76118805940314,0.0,0.0,0.0,0.0
12238,223.86119305965303,0.0,0.0,0.0,0.0
12239,223.96119805990315,0.0,0.0,0.0,0.0
12240,224.06120306015305,0.0,0.0,0.0,0.0
12241,224.16120806040317,0.0,0.0,0.0,0.0
12242,224.26121306065306,0.0,0.0,0.0,0.0
12243,224.36121806090318,0.0,0.0,0.0,0.0
12244,224.46122306115308,0.0,0.0,0.0,0.0
12245,224.5612280614032,0.0,0.0,0.0,0.0
12246,224.6612330616531,0.0,0.0,0.0,0.0
12247,224.7612380619032,0.0,0.0,0.0,0.0
12248,224.8612430621531,0.0,0.0,0.0,0.0
12249,224.96124806240323,0.0,0.0,0.0,0.0
12250,225.06125306265312,0.0,0.0,0.0,0.0
12251,225.16125806290324,0.0,0.0,0.0,0.0
12252,225.26126306315314,0.0,0.0,0.0,0.0
12253,225.36126806340326,0.0,0.0,0.0,0.0
12254,225.46127306365315,0.0,0.0,0.0,0.0
12255,225.56127806390327,0.0,0.0,0.0,0.0
12256,225.6612830641534,0.0,0.0,0.0,0.0
12257,225.7612880644033,0.0,0.0,0.0,0.0
12258,225.8612930646534,0.0,0.0,0.0,0.0
12259,225.9612980649033,0.0,0.0,0.0,0.0
12260,226.06130306515342,0.0,0.0,0.0,0.0
12261,226.16130806540332,0.0,0.0,0.0,0.0
12262,226.26131306565344,0.0,0.0,0.0,0.0
12263,226.36131806590333,0.0,0.0,0.0,0.0
12264,226.46132306615345,0.0,0.0,0.0,0.0
12265,226.56132806640335,0.0,0.0,0.0,0.0
12266,226.66133306665347,0.0,0.0,0.0,0.0
12267,226.76133806690336,0.0,0.0,0.0,0.0
12268,226.86134306715348,0.0,0.0,0.0,0.0
12269,226.96134806740338,0.0,0.0,0.0,0.0
12270,227.0613530676535,0.0,0.0,0.0,0.0
12271,227.1613580679034,0.0,0.0,0.0,0.0
12272,227.2613630681535,0.0,0.0,0.0,0.0
12273,227.3613680684034,0.0,0.0,0.0,0.0
12274,227.46137306865353,0.0,0.0,0.0,0.0
12275,227.56137806890342,0.0,0.0,0.0,0.0
12276,227.66138306915354,0.0,0.0,0.0,0.0
12277,227.76138806940367,0.0,0.0,0.0,0.0
12278,227.86139306965356,0.0,0.0,0.0,0.0
12279,227.96139806990368,0.0,0.0,0.0,0.0
12280,228.06140307015357,0.0,0.0,0.0,0.0
12281,228.1614080704037,0.0,0.0,0.0,0.0
12282,228.2614130706536,0.0,0.0,0.0,0.0
12283,228.3614180709037,0.0,0.0,0.0,0.0
12284,228.4614230711536,0.0,0.0,0.0,0.0
12285,228.56142807140372,0.0,0.0,0.0,0.0
12286,228.66143307165362,0.0,0.0,0.0,0.0
12287,228.76143807190374,0.0,0.0,0.0,0.0
12288,228.86144307215363,0.0,0.0,0.0,0.0
12289,228.96144807240375,0.0,0.0,0.0,0.0
12290,229.06145307265365,0.0,0.0,0.0,0.0
12291,229.16145807290377,0.0,0.0,0.0,0.0
12292,229.26146307315366,0.0,0.0,0.0,0.0
12293,229.36146807340378,0.0,0.0,0.0,0.0
12294,229.46147307365368,0.0,0.0,0.0,0.0
12295,229.5614780739038,0.0,0.0,0.0,0.0
12296,229.6614830741537,0.0,0.0,0.0,0.0
12297,229.76148807440381,0.0,0.0,0.0,0.0
12298,229.8614930746537,0.0,0.0,0.0,0.0
12299,229.96149807490383,0.0,0.0,0.0,0.0
12300,230.06150307515395,0.0,0.0,0.0,0.0
12301,230.16150807540384,0.0,0.0,0.0,0.0
12302,230.26151307565397,0.0,0.0,0.0,0.0
